"","sample_event","site","subsample","index","time","length_mm","behavior","distance_cm_per_sec","DistPerTime_Mean","DistPerTime_Median","NND_cm","volume","drift_forage","search_forage","benthic_forage","movement","surface_strike","attack"
"1889","after","18.2",6,6,885,71.674436006521,"Movement",0.317919928997853,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1890","after","18.2",6,6,888,71.674436006521,"Movement",0.454505871494772,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1891","after","18.2",6,6,891,71.674436006521,"Movement",0.631081003119955,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1892","after","18.2",6,6,894,71.674436006521,"Movement",0.312206873559824,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1893","after","18.2",6,6,897,71.674436006521,"Movement",0.697738404809105,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1894","after","18.2",6,6,900,71.674436006521,"Movement",2.50077939041532,0.797419390420277,0.542793437307364,NA,52.6883238971015,0,0,0,1,0,0
"1895","before","18.6",6,8,630,55.245842150928,"Search_Forage",NA,NA,NA,NA,5329.53175830303,0,1,0,0,0,0
"1896","before","18.6",6,8,633,55.245842150928,"Search_Forage",7.90503671463636,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1897","before","18.6",6,8,636,55.245842150928,"Search_Forage",9.54270612855779,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1898","before","18.6",6,8,639,55.245842150928,"Search_Forage",6.47487960932856,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1899","before","18.6",6,8,642,55.245842150928,"Search_Forage",6.81827598731242,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1900","before","18.6",6,8,645,55.245842150928,"Search_Forage",6.07211722922198,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1901","before","18.6",6,8,651,55.245842150928,"Search_Forage",4.8657711351511,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1902","before","18.6",6,8,654,55.245842150928,"Search_Forage",6.29214039756825,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1903","before","18.6",6,8,657,55.245842150928,"Search_Forage",5.36195180611842,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1904","before","18.6",6,8,660,55.245842150928,"Search_Forage",7.25549409182377,6.73204145552429,6.47487960932856,NA,5329.53175830303,0,1,0,0,0,0
"1905","before","18.2",6,13,450,72.3670042031615,"Search_Forage",NA,NA,NA,NA,2627.80841548304,0,1,0,0,0,0
"1906","before","18.2",6,13,453,72.3670042031615,"Surface_Strike",4.78007910416272,5.32245074110276,5.31594555219208,NA,2627.80841548304,0,0,0,0,1,0
"1907","before","18.2",6,13,468,72.3670042031615,"Search_Forage",1.86710015546014,5.32245074110276,5.31594555219208,NA,2627.80841548304,0,1,0,0,0,0
"1908","before","18.2",6,13,471,72.3670042031615,"Search_Forage",8.79081170456676,5.32245074110276,5.31594555219208,NA,2627.80841548304,0,1,0,0,0,0
"1909","before","18.2",6,13,474,72.3670042031615,"Search_Forage",5.85181200022143,5.32245074110276,5.31594555219208,NA,2627.80841548304,0,1,0,0,0,0
"1910","before","18.1",6,13,990.00293,69.2459193250765,"Drift_Forage",NA,NA,NA,NA,284.934961994859,1,0,0,0,0,0
"1911","before","18.1",6,13,993.00293,69.2459193250765,"Drift_Forage",0.071081308936394,1.62403879936905,0.721515154527917,NA,284.934961994859,1,0,0,0,0,0
"1912","before","18.1",6,13,996.00293,69.2459193250765,"Drift_Forage",0.0981593377932038,1.62403879936905,0.721515154527917,NA,284.934961994859,1,0,0,0,0,0
"1913","before","18.1",6,13,999.00293,69.2459193250765,"Search_Forage",0.772081895412657,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1914","before","18.1",6,13,1002.00293,69.2459193250765,"Search_Forage",0.721515154527917,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1915","before","18.1",6,13,1005.00293,69.2459193250765,"Search_Forage",0.0801087147998829,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1916","before","18.1",6,13,1008.00293,69.2459193250765,"Search_Forage",0.0881996870648267,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1917","before","18.1",6,13,1011.00293,69.2459193250765,"Search_Forage",2.44362946454195,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1918","before","18.1",6,13,1014.00293,69.2459193250765,"Search_Forage",4.94941015489812,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1919","before","18.1",6,13,1017.00293,69.2459193250765,"Search_Forage",5.39216347634649,1.62403879936905,0.721515154527917,NA,284.934961994859,0,1,0,0,0,0
"1920","after","18.3",6,14,210,97.6091392286573,"Movement",NA,NA,NA,NA,0.943018190939307,0,0,0,1,0,0
"1921","after","18.3",6,14,213,97.6091392286573,"Movement",0.956698483262389,0.359347011113912,0.202767964622781,42.91505,0.943018190939307,0,0,0,1,0,0
"1922","after","18.3",6,14,216,97.6091392286573,"Movement",0.193001316431031,0.359347011113912,0.202767964622781,46.88443,0.943018190939307,0,0,0,1,0,0
"1923","after","18.3",6,14,219,97.6091392286573,"Movement",0.21253461281453,0.359347011113912,0.202767964622781,47.54654,0.943018190939307,0,0,0,1,0,0
"1924","after","18.3",6,14,222,97.6091392286573,"Movement",0.0311236845755073,0.359347011113912,0.202767964622781,48.284,0.943018190939307,0,0,0,1,0,0
"1925","after","18.3",6,14,225,97.6091392286573,"Movement",0.0606183598636228,0.359347011113912,0.202767964622781,47.52328,0.943018190939307,0,0,0,1,0,0
"1926","after","18.3",6,14,228,97.6091392286573,"Movement",0.171009178938507,0.359347011113912,0.202767964622781,48.0312,0.943018190939307,0,0,0,1,0,0
"1927","after","18.3",6,14,231,97.6091392286573,"Movement",0.799843369008513,0.359347011113912,0.202767964622781,49.95754,0.943018190939307,0,0,0,1,0,0
"1928","after","18.3",6,14,234,97.6091392286573,"Movement",0.783370521209542,0.359347011113912,0.202767964622781,46.13316,0.943018190939307,0,0,0,1,0,0
"1929","after","18.3",6,14,237,97.6091392286573,"Movement",0.321210950873238,0.359347011113912,0.202767964622781,28.97662,0.943018190939307,0,0,0,1,0,0
"1930","after","18.3",6,14,240,97.6091392286573,"Movement",0.0640596341622376,0.359347011113912,0.202767964622781,32.18397,0.943018190939307,0,0,0,1,0,0
"1931","after","18.3",6,14,240,97.6091392286573,"Movement",0.0640596341622376,0.359347011113912,0.202767964622781,32.18397,0.943018190939307,0,0,0,1,0,0
"1932","after","18.3",6,14,240,97.6091392286573,"Movement",0.0640596341622376,0.359347011113912,0.202767964622781,32.18397,0.943018190939307,0,0,0,1,0,0
"1933","after","18.3",6,15,213,74.4298522174141,"Search_Forage",NA,NA,NA,42.91505,144.42779237693,0,1,0,0,0,0
"1934","after","18.3",6,15,216,74.4298522174141,"Search_Forage",3.86039885876676,2.39834691672503,0.483193543268811,46.88443,144.42779237693,0,1,0,0,0,0
"1935","after","18.3",6,15,219,74.4298522174141,"Movement",0.0657764723125899,2.39834691672503,0.483193543268811,47.54654,144.42779237693,0,0,0,1,0,0
"1936","after","18.3",6,15,222,74.4298522174141,"Movement",0.337429210770526,2.39834691672503,0.483193543268811,48.284,144.42779237693,0,0,0,1,0,0
"1937","after","18.3",6,15,225,74.4298522174141,"Movement",0.385802968266474,2.39834691672503,0.483193543268811,47.52328,144.42779237693,0,0,0,1,0,0
"1938","after","18.3",6,15,225,74.4298522174141,"Movement",0.385802968266474,2.39834691672503,0.483193543268811,47.52328,144.42779237693,0,0,0,1,0,0
"1939","after","18.3",6,15,225,74.4298522174141,"Movement",0.385802968266474,2.39834691672503,0.483193543268811,47.52328,144.42779237693,0,0,0,1,0,0
"1940","after","18.3",6,15,228,74.4298522174141,"Movement",0.483193543268811,2.39834691672503,0.483193543268811,48.0312,144.42779237693,0,0,0,1,0,0
"1941","after","18.3",6,15,231,74.4298522174141,"Movement",0.170264412212301,2.39834691672503,0.483193543268811,49.95754,144.42779237693,0,0,0,1,0,0
"1942","after","18.3",6,15,234,74.4298522174141,"Movement",0.618999071439259,2.39834691672503,0.483193543268811,46.13316,144.42779237693,0,0,0,1,0,0
"1943","after","18.3",6,15,237,74.4298522174141,"Search_Forage",5.94463996008697,2.39834691672503,0.483193543268811,28.97662,144.42779237693,0,1,0,0,0,0
"1944","after","18.3",6,15,240,74.4298522174141,"Search_Forage",9.71861775340161,2.39834691672503,0.483193543268811,32.18397,144.42779237693,0,1,0,0,0,0
"1945","after","18.1",6,15,960,79.9421495347984,"Drift_Forage",NA,NA,NA,109.2629,2277.66132908745,1,0,0,0,0,0
"1946","after","18.1",6,15,963,79.9421495347984,"Drift_Forage",1.77430023473572,3.88427003463665,1.6372819634132,106.53313,2277.66132908745,1,0,0,0,0,0
"1947","after","18.1",6,15,966,79.9421495347984,"Drift_Forage",0.845283741698739,3.88427003463665,1.6372819634132,NA,2277.66132908745,1,0,0,0,0,0
"1948","after","18.1",6,15,969,79.9421495347984,"Search_Forage",8.38880342867529,3.88427003463665,1.6372819634132,NA,2277.66132908745,0,1,0,0,0,0
"1949","after","18.1",6,15,972,79.9421495347984,"Search_Forage",7.93784950371604,3.88427003463665,1.6372819634132,NA,2277.66132908745,0,1,0,0,0,0
"1950","after","18.1",6,15,975,79.9421495347984,"Drift_Forage",0.286041459823372,3.88427003463665,1.6372819634132,NA,2277.66132908745,1,0,0,0,0,0
"1951","after","18.1",6,15,978,79.9421495347984,"Drift_Forage",0.415834547508853,3.88427003463665,1.6372819634132,NA,2277.66132908745,1,0,0,0,0,0
"1952","after","18.1",6,15,981,79.9421495347984,"Search_Forage",15.1983573512076,3.88427003463665,1.6372819634132,NA,2277.66132908745,0,1,0,0,0,0
"1953","after","18.1",6,15,984,79.9421495347984,"Search_Forage",2.43362296527924,3.88427003463665,1.6372819634132,NA,2277.66132908745,0,1,0,0,0,0
"1954","after","18.1",6,15,987,79.9421495347984,"Drift_Forage",1.50026369209068,3.88427003463665,1.6372819634132,NA,2277.66132908745,1,0,0,0,0,0
"1955","after","18.1",6,15,990,79.9421495347984,"Drift_Forage",0.0623434216310441,3.88427003463665,1.6372819634132,NA,2277.66132908745,1,0,0,0,0,0
"1956","after","18.1",6,16,960,NA,"Search_Forage",NA,NA,NA,109.2629,NA,0,1,0,0,0,0
"1957","after","18.1",6,16,963,NA,"Benthic_Forage",0.685596612197402,0.685596612197402,0.685596612197402,106.53313,NA,0,0,1,0,0,0
"1958","before","18.4",6,17,480.006592,52.5296015000983,"Drift_Forage",NA,NA,NA,NA,222.479463593166,1,0,0,0,0,0
"1959","before","18.4",6,17,483.006592,52.5296015000983,"Drift_Forage",1.42602583061115,3.01771261579245,2.76563787257027,NA,222.479463593166,1,0,0,0,0,0
"1960","before","18.4",6,17,486.006592,52.5296015000983,"Drift_Forage",2.42555287382682,3.01771261579245,2.76563787257027,NA,222.479463593166,1,0,0,0,0,0
"1961","before","18.4",6,17,489.006592,52.5296015000983,"Drift_Forage",2.00493513383492,3.01771261579245,2.76563787257027,NA,222.479463593166,1,0,0,0,0,0
"1962","before","18.4",6,17,492.006592,52.5296015000983,"Drift_Forage",3.83596770830507,3.01771261579245,2.76563787257027,NA,222.479463593166,1,0,0,0,0,0
"1963","before","18.4",6,17,495.006592,52.5296015000983,"Drift_Forage",1.19010754341773,3.01771261579245,2.76563787257027,44.11451,222.479463593166,1,0,0,0,0,0
"1964","before","18.4",6,17,498.006592,52.5296015000983,"Search_Forage",7.97433306949329,3.01771261579245,2.76563787257027,34.26072,222.479463593166,0,1,0,0,0,0
"1965","before","18.4",6,17,501.006592,52.5296015000983,"Drift_Forage",3.10572287131372,3.01771261579245,2.76563787257027,21.0416,222.479463593166,1,0,0,0,0,0
"1966","before","18.4",6,17,501.006592,52.5296015000983,"Drift_Forage",3.10572287131372,3.01771261579245,2.76563787257027,21.0416,222.479463593166,1,0,0,0,0,0
"1967","before","18.4",6,17,501.006592,52.5296015000983,"Drift_Forage",3.10572287131372,3.01771261579245,2.76563787257027,21.0416,222.479463593166,1,0,0,0,0,0
"1968","before","18.4",6,17,504.006592,52.5296015000983,"Drift_Forage",4.3954609890336,3.01771261579245,2.76563787257027,33.92892,222.479463593166,1,0,0,0,0,0
"1969","before","18.4",6,17,507.006592,52.5296015000983,"Drift_Forage",3.40481708565918,3.01771261579245,2.76563787257027,46.99956,222.479463593166,1,0,0,0,0,0
"1970","before","18.4",6,17,510.006592,52.5296015000983,"Drift_Forage",0.414203052429066,3.01771261579245,2.76563787257027,42.99057,222.479463593166,1,0,0,0,0,0
"1971","before","18.4",6,18,495.006592,48.2409471365855,"Search_Forage",NA,NA,NA,44.11451,164.438010994741,0,1,0,0,0,0
"1972","before","18.4",6,18,495.006592,48.2409471365855,"Search_Forage",NA,NA,NA,44.11451,164.438010994741,0,1,0,0,0,0
"1973","before","18.4",6,18,495.006592,48.2409471365855,"Search_Forage",NA,NA,NA,44.11451,164.438010994741,0,1,0,0,0,0
"1974","before","18.4",6,18,498.006592,48.2409471365855,"Search_Forage",6.71709284241257,7.9803300414105,7.54748547347382,34.26072,164.438010994741,0,1,0,0,0,0
"1975","before","18.4",6,18,501.006592,48.2409471365855,"Search_Forage",7.54748547347382,7.9803300414105,7.54748547347382,21.0416,164.438010994741,0,1,0,0,0,0
"1976","before","18.4",6,18,504.006592,48.2409471365855,"Search_Forage",8.77741051306399,7.9803300414105,7.54748547347382,33.92892,164.438010994741,0,1,0,0,0,0
"1977","before","18.4",6,18,507.006592,48.2409471365855,"Search_Forage",7.19901497574431,7.9803300414105,7.54748547347382,46.99956,164.438010994741,0,1,0,0,0,0
"1978","before","18.4",6,18,508.006592,48.2409471365855,"Search_Forage",9.66064640235782,7.9803300414105,7.54748547347382,NA,164.438010994741,0,1,0,0,0,0
"1979","before","18.4",6,19,501.006592,51.127450724453,"Drift_Forage",NA,NA,NA,21.0416,0.167517423382023,1,0,0,0,0,0
"1980","before","18.4",6,19,504.006592,51.127450724453,"Drift_Forage",0.886962047333419,0.945047040494711,0.886962047333419,33.92892,0.167517423382023,1,0,0,0,0,0
"1981","before","18.4",6,19,504.006592,51.127450724453,"Drift_Forage",0.886962047333419,0.945047040494711,0.886962047333419,33.92892,0.167517423382023,1,0,0,0,0,0
"1982","before","18.4",6,19,504.006592,51.127450724453,"Drift_Forage",0.886962047333419,0.945047040494711,0.886962047333419,33.92892,0.167517423382023,1,0,0,0,0,0
"1983","before","18.4",6,19,507.006592,51.127450724453,"Drift_Forage",0.862758197722024,0.945047040494711,0.886962047333419,46.99956,0.167517423382023,1,0,0,0,0,0
"1984","before","18.4",6,19,507.006592,51.127450724453,"Drift_Forage",0.862758197722024,0.945047040494711,0.886962047333419,46.99956,0.167517423382023,1,0,0,0,0,0
"1985","before","18.4",6,19,507.006592,51.127450724453,"Drift_Forage",0.862758197722024,0.945047040494711,0.886962047333419,46.99956,0.167517423382023,1,0,0,0,0,0
"1986","before","18.4",6,19,510.006592,51.127450724453,"Drift_Forage",1.08542087642869,0.945047040494711,0.886962047333419,42.99057,0.167517423382023,1,0,0,0,0,0
"1987","before","18.4",6,19,510.006592,51.127450724453,"Drift_Forage",1.08542087642869,0.945047040494711,0.886962047333419,42.99057,0.167517423382023,1,0,0,0,0,0
"1988","before","18.4",6,19,510.006592,51.127450724453,"Drift_Forage",1.08542087642869,0.945047040494711,0.886962047333419,42.99057,0.167517423382023,1,0,0,0,0,0
"1989","before","18.5",6,23,455.174988,48.721001475217,"Search_Forage",NA,NA,NA,NA,NA,0,1,0,0,0,0
"1990","before","18.5",6,23,458.174988,48.721001475217,"Search_Forage",15.4079574540067,16.0965994726611,16.0965994726611,NA,NA,0,1,0,0,0,0
"1991","before","18.5",6,23,460.112488,48.721001475217,"Search_Forage",16.7852414913154,16.0965994726611,16.0965994726611,NA,NA,0,1,0,0,0,0
"1992","before","18.3",6,23,780.89679,71.5958843507426,"Search_Forage",NA,NA,NA,NA,1915.11097397692,0,1,0,0,0,0
"1993","before","18.3",6,23,783.89679,71.5958843507426,"Benthic_Forage",3.00635176439627,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,0,1,0,0,0
"1994","before","18.3",6,23,786.89679,71.5958843507426,"Search_Forage",10.8181542754958,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,1,0,0,0,0
"1995","before","18.3",6,23,789.89679,71.5958843507426,"Search_Forage",7.67363771062016,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,1,0,0,0,0
"1996","before","18.3",6,23,792.89679,71.5958843507426,"Benthic_Forage",5.87408425473269,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,0,1,0,0,0
"1997","before","18.3",6,23,794.243469,71.5958843507426,"Benthic_Forage",6.66434655873885,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,0,1,0,0,0
"1998","before","18.3",6,23,797.243469,71.5958843507426,"Search_Forage",1.90404922862561,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,1,0,0,0,0
"1999","before","18.3",6,23,800.243469,71.5958843507426,"Search_Forage",4.58272339540469,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,1,0,0,0,0
"2000","before","18.3",6,23,802.585144,71.5958843507426,"Search_Forage",6.31804072078493,5.85517348859987,6.09606248775881,NA,1915.11097397692,0,1,0,0,0,0
"2001","before","18.5",6,24,460.637512,44.3763942676069,"Search_Forage",NA,NA,NA,NA,1169.94767704804,0,1,0,0,0,0
"2002","before","18.5",6,24,463.637512,44.3763942676069,"Search_Forage",5.10283536951598,12.8893351124117,7.16562599930409,NA,1169.94767704804,0,1,0,0,0,0
"2003","before","18.5",6,24,465.287506,44.3763942676069,"Surface_Strike",6.53905124638274,12.8893351124117,7.16562599930409,NA,1169.94767704804,0,0,0,0,1,0
"2004","before","18.5",6,24,468.012512,44.3763942676069,"Surface_Strike",9.55310524481474,12.8893351124117,7.16562599930409,NA,1169.94767704804,0,0,0,0,1,0
"2005","before","18.5",6,24,471.012512,44.3763942676069,"Search_Forage",7.16562599930409,12.8893351124117,7.16562599930409,NA,1169.94767704804,0,1,0,0,0,0
"2006","before","18.5",6,24,471.8125,44.3763942676069,"Surface_Strike",36.0860577020408,12.8893351124117,7.16562599930409,NA,1169.94767704804,0,0,0,0,1,0
"2007","before","18.3",6,24,780.980225,73.0181516625045,"Movement",NA,NA,NA,NA,39.5285024035422,0,0,0,1,0,0
"2008","before","18.3",6,24,783.980225,73.0181516625045,"Movement",0.792825056676865,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2009","before","18.3",6,24,786.980225,73.0181516625045,"Movement",0.298904394494477,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2010","before","18.3",6,24,789.980225,73.0181516625045,"Movement",3.22071390845177,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2011","before","18.3",6,24,792.980225,73.0181516625045,"Movement",1.70977943088049,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2012","before","18.3",6,24,795.980225,73.0181516625045,"Movement",1.07063863454342,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2013","before","18.3",6,24,798.980225,73.0181516625045,"Movement",0.918015001135485,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2014","before","18.3",6,24,801.980225,73.0181516625045,"Movement",0.777413632135358,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2015","before","18.3",6,24,804.980225,73.0181516625045,"Movement",0.413712346216276,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2016","before","18.3",6,24,807.980225,73.0181516625045,"Movement",0.89415666589132,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2017","before","18.3",6,24,810.980225,73.0181516625045,"Movement",0.521996752748837,1.06181558231743,0.843490861284092,NA,39.5285024035422,0,0,0,1,0,0
"2018","before","18.5",6,25,460.168182,30.1557559393045,"Search_Forage",NA,NA,NA,NA,17921.0994275668,0,1,0,0,0,0
"2019","before","18.5",6,25,461.375,30.1557559393045,"Surface_Strike",7.22516208525915,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,0,0,0,1,0
"2020","before","18.5",6,25,464.375,30.1557559393045,"Search_Forage",16.2056724084892,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2021","before","18.5",6,25,467.375,30.1557559393045,"Search_Forage",6.81276207994782,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2022","before","18.5",6,25,468.412506,30.1557559393045,"Surface_Strike",5.04952572080453,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,0,0,0,1,0
"2023","before","18.5",6,25,471.424988,30.1557559393045,"Search_Forage",7.4792420282992,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2024","before","18.5",6,25,474.424988,30.1557559393045,"Search_Forage",7.67485944199745,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2025","before","18.5",6,25,477.424988,30.1557559393045,"Search_Forage",7.49972546169547,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2026","before","18.5",6,25,477.787506,30.1557559393045,"Surface_Strike",7.64227345439623,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,0,0,0,1,0
"2027","before","18.5",6,25,480.787506,30.1557559393045,"Search_Forage",11.787219140976,8.59738242465167,7.49972546169547,NA,17921.0994275668,0,1,0,0,0,0
"2028","before","18.3",6,26,780.463013,69.2200696177244,"Search_Forage",NA,NA,NA,NA,1306.99551798349,0,1,0,0,0,0
"2029","before","18.3",6,26,783.463013,69.2200696177244,"Search_Forage",0.52654786882285,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2030","before","18.3",6,26,786.463013,69.2200696177244,"Search_Forage",6.43625165459446,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2031","before","18.3",6,26,789.463013,69.2200696177244,"Search_Forage",7.64617684794002,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2032","before","18.3",6,26,792.463013,69.2200696177244,"Search_Forage",7.64397689385645,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2033","before","18.3",6,26,796.145325,69.2200696177244,"Search_Forage",7.5342792524204,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2034","before","18.3",6,26,799.145325,69.2200696177244,"Search_Forage",3.09627765325594,5.48058502848169,6.98526545350743,NA,1306.99551798349,0,1,0,0,0,0
"2035","before","18.3",6,27,795.144348,NA,"Search_Forage",NA,NA,NA,NA,10.4057264479452,0,1,0,0,0,0
"2036","before","18.3",6,27,798.144348,NA,"Search_Forage",0.770909540254887,2.6439152398665,2.06472431306092,NA,10.4057264479452,0,1,0,0,0,0
"2037","before","18.3",6,27,801.144348,NA,"Search_Forage",5.6753027930893,2.6439152398665,2.06472431306092,NA,10.4057264479452,0,1,0,0,0,0
"2038","before","18.3",6,27,804.144348,NA,"Search_Forage",2.97812886625685,2.6439152398665,2.06472431306092,NA,10.4057264479452,0,1,0,0,0,0
"2039","before","18.3",6,27,807.144348,NA,"Search_Forage",1.15131975986498,2.6439152398665,2.06472431306092,NA,10.4057264479452,0,1,0,0,0,0
"2040","after","18.4",6,32,990.00293,78.0683127077221,"Drift_Forage",NA,NA,NA,102.418,889.458416487118,1,0,0,0,0,0
"2041","after","18.4",6,32,993.00293,78.0683127077221,"Drift_Forage",4.3800633012195,3.72327908212949,3.53187545118104,102.2426,889.458416487118,1,0,0,0,0,0
"2042","after","18.4",6,32,996.00293,78.0683127077221,"Drift_Forage",5.32992535838187,3.72327908212949,3.53187545118104,114.19738,889.458416487118,1,0,0,0,0,0
"2043","after","18.4",6,32,999.00293,78.0683127077221,"Drift_Forage",1.99903199215868,3.72327908212949,3.53187545118104,115.28427,889.458416487118,1,0,0,0,0,0
"2044","after","18.4",6,32,1002.00293,78.0683127077221,"Drift_Forage",2.99138193524164,3.72327908212949,3.53187545118104,100.52117,889.458416487118,1,0,0,0,0,0
"2045","after","18.4",6,32,1005.00293,78.0683127077221,"Drift_Forage",2.17308699138913,3.72327908212949,3.53187545118104,104.66341,889.458416487118,1,0,0,0,0,0
"2046","after","18.4",6,32,1008.00293,78.0683127077221,"Drift_Forage",8.07908078424916,3.72327908212949,3.53187545118104,115.6238,889.458416487118,1,0,0,0,0,0
"2047","after","18.4",6,32,1017.00293,78.0683127077221,"Drift_Forage",0.761293327275506,3.72327908212949,3.53187545118104,134.99896,889.458416487118,1,0,0,0,0,0
"2048","after","18.4",6,32,1020.00293,78.0683127077221,"Drift_Forage",4.07236896712045,3.72327908212949,3.53187545118104,126.37916,889.458416487118,1,0,0,0,0,0
"2049","after","18.4",6,33,990.00293,56.5783324507657,"Drift_Forage",NA,NA,NA,102.418,967.073372604626,1,0,0,0,0,0
"2050","after","18.4",6,33,990.00293,56.5783324507657,"Drift_Forage",NA,NA,NA,102.418,967.073372604626,1,0,0,0,0,0
"2051","after","18.4",6,33,990.00293,56.5783324507657,"Drift_Forage",NA,NA,NA,102.418,967.073372604626,1,0,0,0,0,0
"2052","after","18.4",6,33,993.00293,56.5783324507657,"Drift_Forage",1.48735092012047,3.22794545413693,3.17580878507374,102.2426,967.073372604626,1,0,0,0,0,0
"2053","after","18.4",6,33,993.00293,56.5783324507657,"Drift_Forage",1.48735092012047,3.22794545413693,3.17580878507374,102.2426,967.073372604626,1,0,0,0,0,0
"2054","after","18.4",6,33,993.00293,56.5783324507657,"Drift_Forage",1.48735092012047,3.22794545413693,3.17580878507374,102.2426,967.073372604626,1,0,0,0,0,0
"2055","after","18.4",6,33,996.00293,56.5783324507657,"Drift_Forage",3.42472447865841,3.22794545413693,3.17580878507374,114.19738,967.073372604626,1,0,0,0,0,0
"2056","after","18.4",6,33,999.00293,56.5783324507657,"Drift_Forage",2.19245604054276,3.22794545413693,3.17580878507374,115.28427,967.073372604626,1,0,0,0,0,0
"2057","after","18.4",6,33,1002.00293,56.5783324507657,"Drift_Forage",3.19090230146217,3.22794545413693,3.17580878507374,100.52117,967.073372604626,1,0,0,0,0,0
"2058","after","18.4",6,33,1005.00293,56.5783324507657,"Drift_Forage",3.16071526868531,3.22794545413693,3.17580878507374,104.66341,967.073372604626,1,0,0,0,0,0
"2059","after","18.4",6,33,1008.00293,56.5783324507657,"Surface_Strike",5.73222723793576,3.22794545413693,3.17580878507374,115.6238,967.073372604626,0,0,0,0,1,0
"2060","after","18.4",6,33,1011.00293,56.5783324507657,"Drift_Forage",4.31881182716781,3.22794545413693,3.17580878507374,NA,967.073372604626,1,0,0,0,0,0
"2061","after","18.4",6,33,1014.00293,56.5783324507657,"Drift_Forage",5.65836687911797,3.22794545413693,3.17580878507374,NA,967.073372604626,1,0,0,0,0,0
"2062","after","18.4",6,33,1017.00293,56.5783324507657,"Surface_Strike",1.5279542167808,3.22794545413693,3.17580878507374,134.99896,967.073372604626,0,0,0,0,1,0
"2063","after","18.4",6,33,1020.00293,56.5783324507657,"Drift_Forage",1.58594537089782,3.22794545413693,3.17580878507374,126.37916,967.073372604626,1,0,0,0,0,0
"2064","after","18.6",6,41,360,61.3750030655681,"Drift_Forage",NA,NA,NA,10.11085,NA,1,0,0,0,0,0
